capa,cabeza,bits,ph_mejor,comp_unico,comp_min_por_cabeza,muestra_compartida,mejora_relativa,mejora_implementacion_vieja
2,10,4,0.1608845224118202,0.1602457868488827,0.1599739023803301,12,-0.00398597414320698,-0.005692303669164329
2,10,8,0.0088178266126528,0.0088235931816878,0.0088224424045136,12,0.0006535397673327109,0.0005231875312030573
2,11,4,0.1703711787871017,0.1746920767263086,0.1711337507884157,12,0.024734367008393175,0.004456000045583137
2,11,8,0.0093850863959894,0.0095657253111029,0.009392994379671,12,0.018883974736743938,0.0008419023116541468
2,12,4,0.1734602837706702,0.177837655176702,0.1747988062544772,12,0.02461442376577892,0.007657503575043545
2,12,8,0.0095706181067235,0.0097561136774753,0.0096239841509047,12,0.019013264593264106,0.005545109316933421
2,13,4,0.1770066064732305,0.1798942657553394,0.1758816777096353,12,0.01605198070090902,-0.006395940601910449
2,13,8,0.0097400097826739,0.0098575393269985,0.0096574124231282,12,0.011922807551241643,-0.008552742279897997
2,14,4,0.1720088236632892,0.1741819188174196,0.1733503205656853,12,0.012476008812420213,0.007738646793489975
2,14,8,0.009457458626572,0.0095058688564206,0.0095058688564206,12,0.0050926675488377595,0.0050926675488377595
2,15,4,0.1767385869951424,0.176062351873594,0.176062351873594,12,-0.0038408842910032832,-0.0038408842910032832
2,15,8,0.0097320701144549,0.0096744337474547,0.0096744337474547,12,-0.005957595917731412,-0.005957595917731412
3,0,4,0.1703723846329123,0.1725554369364421,0.1710381491885626,14,0.012651309876337852,0.003892491580438808
3,0,8,0.009344636877516,0.009574915188616,0.0093851276426759,21,0.02405016718829904,0.004314354231665502
3,1,4,0.1609588128154754,0.1647998000900725,0.1608948248369981,14,0.023306989890144247,-0.00039770066279081834
3,1,8,0.0088268997779868,0.0090412717324173,0.0088095849603052,21,0.02371037623632911,-0.001965452147815921
3,2,4,0.1680880943850022,0.1717288340123351,0.1694859257909916,14,0.021200514452170572,0.00824747777413205
3,2,8,0.0092227220758065,0.0094264671431615,0.0093187227411391,21,0.021614149209951725,0.010301912397155994
3,3,4,0.1740309610936489,0.1764026325190101,0.1743519452768535,14,0.013444648707867773,0.0018410129161157101
3,3,8,0.009548706122427,0.0097633035532595,0.0095802957160923,21,0.021980001918598186,0.0032973505830555167
3,4,4,0.1754435854098346,0.1765846054614728,0.1753959294656606,14,0.006461605464736628,-0.0002717049609941303
3,4,8,0.0096402296707623,0.0098738974994921,0.0096424360853621,21,0.023665207051401894,0.00022882335752782992
3,5,4,0.1758922646996765,0.1768428468233807,0.1762087904820869,14,0.005375293040003884,0.0017963109646483607
3,5,8,0.0096495536292049,0.0097726300317048,0.0096435129598762,21,0.012593989755123191,-0.0006263971805538187
3,6,4,0.1703018122486144,0.1726343442700736,0.1709253676668897,14,0.013511401982737113,0.0036481151205742957
3,6,8,0.0093598183480639,0.0095222326871384,0.0093915568843544,21,0.01705632958264845,0.0033794754886033525
3,7,4,0.1697857273301566,0.1706704087902299,0.1701430935437408,14,0.005183566772612986,0.002100386246311733
3,7,8,0.0093246723082923,0.0094066877829688,0.0093240310702809,21,0.008718847331681557,-6.877261632527764e-05
3,8,4,0.1754138745179254,0.1793344121914003,0.1739024091132269,14,0.02186160272067917,-0.00869145753877613
3,8,8,0.0096275670329935,0.0097026858644996,0.0095753769323747,21,0.0077420657079031625,-0.005450448685977435
3,9,4,0.1741319779786748,0.1774101111276082,0.1748238292693912,14,0.018477713181609484,0.003957419841492516
3,9,8,0.0095717524322223,0.0097192868437159,0.0095961288213682,21,0.015179551119945487,0.002540231545414326
3,10,4,0.1728986114491811,0.175897115391349,0.1733774260198122,14,0.017046919362472875,0.002761689232694022
3,10,8,0.0094828037398122,0.0095789335216991,0.0095130043148713,21,0.010035541187245648,0.003174662184467558
3,11,4,0.1755570622958199,0.1777669350411816,0.1745691407472721,14,0.012431292382071784,-0.00565919923944667
3,11,8,0.009616283375158,0.0097101995784181,0.0096370633597911,21,0.009671912765710722,0.002156256927789851
3,12,4,0.1683139940639215,0.1717033376708838,0.1683757076210269,14,0.01973953245719022,0.000366522926480052
3,12,8,0.0092603737606376,0.0093425784955856,0.0092267403034385,21,0.008798934361305176,-0.00364521554666122
3,13,4,0.1754595395534912,0.1780600580981516,0.1746377598930638,14,0.01460472703668848,-0.004705624149843673
3,13,8,0.0096487930987477,0.0097324190226203,0.0095788763807856,21,0.008592511653910001,-0.0072990521208048855
3,14,4,0.1728282816995132,0.173233331329716,0.1729849110519601,14,0.0023381737630610126,0.0009054509523079105
3,14,8,0.0094701665052973,0.0095248515070585,0.0094981603780062,21,0.0057412970397151195,0.002947294170113467
3,15,4,0.1744690309632285,0.1768430143028712,0.1731261003036235,14,0.013424241545537575,-0.007756950900238665
3,15,8,0.0095860573697162,0.0096189462274571,0.0095408632898333,21,0.003419174716562874,-0.004736896286005836
4,0,4,0.1712368217671061,0.1753412037725436,0.1717924717929836,18,0.02340797209743007,0.0032344259330936496
4,0,8,0.0093676025778005,0.0096009123108532,0.0094291785080037,18,0.024300787831273055,0.006530360004419617
4,1,4,0.1732191198662125,0.1757137595359217,0.1745927125021882,18,0.014197178845286791,0.007867411052213764
4,1,8,0.0095516251925744,0.009619158180557,0.0095480412918534,18,0.007020675480636506,-0.0003753545477498963
4,2,4,0.1728930372735242,0.1747036352971405,0.1722223104276585,18,0.010363825689927903,-0.0038945409813639117
4,2,8,0.0094914640901028,0.0096379952427441,0.0094590287264507,18,0.015203488791054936,-0.003429037440324091
