capa,cabeza,bits,ratio_q1,veredicto
5,0,4,1.0081532812970941,estrecho
5,0,8,1.0055996077523786,estrecho
5,1,4,1.0209470773308311,estrecho
5,1,8,1.0166155558663947,estrecho
5,2,4,1.0208000306154903,estrecho
5,2,8,1.027001408539209,estrecho
5,3,4,1.0101979175734865,estrecho
5,3,8,1.016706328880791,estrecho
5,4,4,1.0227705620872185,estrecho
5,4,8,1.0223638050318269,estrecho
5,5,4,1.0157176405207395,estrecho
5,5,8,1.0118854429200246,estrecho
5,6,4,1.0161599572589588,estrecho
5,6,8,1.0156380951288144,estrecho
5,7,4,1.0372771478535672,estrecho
5,7,8,1.0337519735745055,estrecho
5,8,4,1.0221167999877319,estrecho
5,8,8,1.0209863750195294,estrecho
5,9,4,1.0097568047047525,estrecho
5,9,8,1.0113753893193158,estrecho
5,10,4,1.020744530500713,estrecho
5,10,8,1.021747739162233,estrecho
5,11,4,1.0390031645743865,estrecho
5,11,8,1.0426051518805401,estrecho
5,12,4,1.0223513505522182,estrecho
5,12,8,1.0216026150375452,estrecho
5,13,4,1.0173496712671537,estrecho
5,13,8,1.0213445948609763,estrecho
5,14,4,1.0279201784059402,estrecho
5,14,8,1.0291465461468237,estrecho
5,15,4,1.031977179112892,estrecho
5,15,8,1.0305395697411597,estrecho
6,0,4,1.0106834455867824,estrecho
6,0,8,1.011105672500009,estrecho
6,1,4,1.021603604745054,estrecho
6,1,8,1.0219081411290805,estrecho
6,2,4,1.0410912011607925,estrecho
6,2,8,1.0343075338183234,estrecho
6,3,4,1.0215022871571615,estrecho
6,3,8,1.0172525180955543,estrecho
6,4,4,1.0083816389534381,estrecho
6,4,8,1.009795490926815,estrecho
6,5,4,1.0255207991631372,estrecho
6,5,8,1.0257788449790635,estrecho
6,6,4,1.0219852658556545,estrecho
6,6,8,1.0240345503549628,estrecho
6,7,4,1.0289176355925538,estrecho
6,7,8,1.0258547225383574,estrecho
6,8,4,1.0373923863346861,estrecho
6,8,8,1.0361687573924883,estrecho
6,9,4,1.0113871706919955,estrecho
6,9,8,1.0078310049198447,estrecho
6,10,4,1.030938055397867,estrecho
6,10,8,1.028281121314213,estrecho
6,11,4,1.0179283078647179,estrecho
6,11,8,1.0232067986312954,estrecho
6,12,4,1.0306100851785662,estrecho
6,12,8,1.0313945409108725,estrecho
6,13,4,1.017862559246686,estrecho
6,13,8,1.016005136222923,estrecho
6,14,4,1.0218132897964813,estrecho
6,14,8,1.0164063231646592,estrecho
6,15,4,1.0267607464047515,estrecho
6,15,8,1.0287345057114219,estrecho
7,0,4,1.0142561794473566,estrecho
7,0,8,1.0182128688078578,estrecho
7,1,4,1.0161440322718507,estrecho
7,1,8,1.0159635614650797,estrecho
7,2,4,0.9991039893502056,estrecho
7,2,8,1.0014157266460242,estrecho
7,3,4,1.016026658028702,estrecho
7,3,8,1.0133960349141262,estrecho
7,4,4,1.0085638290775703,estrecho
7,4,8,1.009989462743524,estrecho
7,5,4,1.016918451273912,estrecho
7,5,8,1.0153053274805928,estrecho
7,6,4,1.0259531217970448,estrecho
7,6,8,1.022616758110139,estrecho
7,7,4,1.0019057203369204,estrecho
7,7,8,1.001533831124817,estrecho
7,8,4,1.0138618371033377,estrecho
7,8,8,1.0191915764317605,estrecho
7,9,4,1.0198737829718414,estrecho
7,9,8,1.0180859168014817,estrecho
7,10,4,1.03821137687427,estrecho
7,10,8,1.039396322671177,estrecho
7,11,4,1.0361479979761778,estrecho
7,11,8,1.0392130904913794,estrecho
7,12,4,1.0215666929800666,estrecho
7,12,8,1.0232118427216328,estrecho
7,13,4,1.0236224260944233,estrecho
7,13,8,1.0200335439211055,estrecho
7,14,4,1.0193812432951186,estrecho
7,14,8,1.0169357786848081,estrecho
7,15,4,1.0318168536982866,estrecho
7,15,8,1.023368849776164,estrecho
8,0,4,1.0162680730652405,estrecho
8,0,8,1.0123228577096064,estrecho
8,1,4,1.0070825578156293,estrecho
8,1,8,1.0061264506728462,estrecho
8,2,4,1.0355887740068852,estrecho
8,2,8,1.034111237325832,estrecho
8,3,4,1.020789501253774,estrecho
8,3,8,1.02000074046255,estrecho
8,4,4,0.9952915903545724,estrecho
8,4,8,0.9979186053649841,estrecho
8,5,4,1.0041722093125818,estrecho
8,5,8,1.0063946138613893,estrecho
8,6,4,1.003686977339169,estrecho
8,6,8,1.0061071717748582,estrecho
8,7,4,1.021710888499824,estrecho
8,7,8,1.0277425976079664,estrecho
8,8,4,1.0230491077315014,estrecho
8,8,8,1.0249955201755543,estrecho
8,9,4,1.0112526232061785,estrecho
8,9,8,1.0186734000966144,estrecho
8,10,4,1.0153712848891119,estrecho
8,10,8,1.0139461750258945,estrecho
8,11,4,1.0252217383858138,estrecho
8,11,8,1.0235914500467669,estrecho
8,12,4,1.02586425851554,estrecho
8,12,8,1.0238945025527182,estrecho
8,13,4,1.0231998844072425,estrecho
8,13,8,1.0217500314651684,estrecho
8,14,4,1.0219327919653265,estrecho
8,14,8,1.0227633048433307,estrecho
8,15,4,1.0149517372490502,estrecho
8,15,8,1.0218164575076871,estrecho
9,0,4,1.0318702068766776,estrecho
9,0,8,1.0315537368876464,estrecho
9,1,4,1.021831485715521,estrecho
9,1,8,1.0202058872551438,estrecho
9,2,4,1.014302918788432,estrecho
9,2,8,1.0166441934234327,estrecho
9,3,4,1.0337471640630247,estrecho
9,3,8,1.0340591982979634,estrecho
9,4,4,1.009527227217583,estrecho
9,4,8,1.0119381062117954,estrecho
9,5,4,1.0145834393296798,estrecho
9,5,8,1.0146092175502748,estrecho
9,6,4,1.0098701713884883,estrecho
9,6,8,1.0082105888000363,estrecho
9,7,4,1.0426362226650059,estrecho
9,7,8,1.0457033328191223,estrecho
9,8,4,1.0181038733737413,estrecho
9,8,8,1.0179749519181704,estrecho
9,9,4,1.030168742711403,estrecho
9,9,8,1.0237198016062048,estrecho
9,10,4,1.021055779257045,estrecho
9,10,8,1.024467243365572,estrecho
9,11,4,1.0205227012599247,estrecho
9,11,8,1.0230852681725484,estrecho
9,12,4,1.010234833795555,estrecho
9,12,8,1.0154288447067865,estrecho
9,13,4,1.0086331443814665,estrecho
9,13,8,1.0083089163760202,estrecho
9,14,4,1.041383067484322,estrecho
9,14,8,1.0469944595829832,estrecho
9,15,4,1.027134056999462,estrecho
9,15,8,1.020978361997625,estrecho
10,0,4,1.0263152083996434,estrecho
10,0,8,1.0285769588827693,estrecho
10,1,4,1.0310627382598174,estrecho
10,1,8,1.0266140677110966,estrecho
10,2,4,1.018078125940893,estrecho
10,2,8,1.017358938374431,estrecho
10,3,4,1.0247988086672433,estrecho
10,3,8,1.0256817823947715,estrecho
10,4,4,1.0105035926900963,estrecho
10,4,8,1.0103931643862236,estrecho
10,5,4,1.0225426044481374,estrecho
10,5,8,1.019707570984251,estrecho
10,6,4,1.0267988194883506,estrecho
10,6,8,1.0309789399528089,estrecho
10,7,4,1.0038628966193999,estrecho
10,7,8,1.0031814104062056,estrecho
10,8,4,1.0237521545722208,estrecho
10,8,8,1.0251622084244576,estrecho
10,9,4,1.019823039970634,estrecho
10,9,8,1.0190828078086376,estrecho
10,10,4,1.0312315921885091,estrecho
10,10,8,1.0299609216379002,estrecho
10,11,4,1.0360164582816713,estrecho
10,11,8,1.0328275435859289,estrecho
10,12,4,1.0183787337520505,estrecho
10,12,8,1.0195441384681176,estrecho
10,13,4,1.0164331294648168,estrecho
10,13,8,1.0205017781495678,estrecho
10,14,4,1.0231622318676707,estrecho
10,14,8,1.0224235738579828,estrecho
10,15,4,1.0181779323411764,estrecho
10,15,8,1.0204356715599658,estrecho
11,0,4,1.0265085016019788,estrecho
11,0,8,1.0203621623045351,estrecho
11,1,4,1.0023068882738084,estrecho
11,1,8,1.0076339995181651,estrecho
11,2,4,1.0313338049644012,estrecho
11,2,8,1.0306745011485958,estrecho
11,3,4,1.0160695113762703,estrecho
11,3,8,1.017042346268527,estrecho
11,4,4,1.0246683150482423,estrecho
11,4,8,1.0245630408404611,estrecho
11,5,4,1.0120654100776676,estrecho
11,5,8,1.0113919699287295,estrecho
11,6,4,1.0229531481647889,estrecho
11,6,8,1.0211319165743857,estrecho
11,7,4,1.0193426107726522,estrecho
11,7,8,1.016172697548498,estrecho
11,8,4,1.0224941029473968,estrecho
11,8,8,1.0202721946591868,estrecho
11,9,4,1.0237680576548622,estrecho
11,9,8,1.0261749176584536,estrecho
11,10,4,1.031752945283067,estrecho
11,10,8,1.0288786754528796,estrecho
11,11,4,1.0161900795014,estrecho
11,11,8,1.016920345690905,estrecho
11,12,4,1.0195800162329922,estrecho
11,12,8,1.0251164130430435,estrecho
11,13,4,1.0122996548788874,estrecho
11,13,8,1.0166601334356722,estrecho
11,14,4,1.0131452692294234,estrecho
11,14,8,1.0128873555264193,estrecho
11,15,4,1.031305112401888,estrecho
11,15,8,1.027392522117406,estrecho
12,0,4,1.0302817715438555,estrecho
12,0,8,1.0306626748632326,estrecho
12,1,4,1.0162118275024568,estrecho
12,1,8,1.016529047296764,estrecho
12,2,4,0.9974521215515291,estrecho
12,2,8,1.001410103461935,estrecho
12,3,4,1.0242582376362936,estrecho
12,3,8,1.0226189509215524,estrecho
12,4,4,1.0315277667861984,estrecho
12,4,8,1.0359314489634186,estrecho
12,5,4,1.034890514891549,estrecho
12,5,8,1.031366051449288,estrecho
12,6,4,1.01830533755309,estrecho
12,6,8,1.0158605798247122,estrecho
12,7,4,1.019823728232873,estrecho
12,7,8,1.0219474777420172,estrecho
12,8,4,1.01197160252384,estrecho
12,8,8,1.0140475153900563,estrecho
12,9,4,1.0231909044038539,estrecho
12,9,8,1.023952538809656,estrecho
12,10,4,1.0469199055219989,estrecho
12,10,8,1.046191540959161,estrecho
12,11,4,1.0235286115972937,estrecho
12,11,8,1.020650368836334,estrecho
12,12,4,1.0138495872007882,estrecho
12,12,8,1.0050969884028107,estrecho
12,13,4,1.027758661189147,estrecho
12,13,8,1.0239785137527422,estrecho
12,14,4,1.037287754046996,estrecho
12,14,8,1.038069341094808,estrecho
12,15,4,1.0062631634476467,estrecho
12,15,8,1.0083859213784305,estrecho
13,0,4,1.0254837110997674,estrecho
13,0,8,1.0227272276046564,estrecho
13,1,4,1.0135631108978007,estrecho
13,1,8,1.0172328262146235,estrecho
13,2,4,1.0071174064689634,estrecho
13,2,8,1.0115356423778752,estrecho
13,3,4,1.023839563047467,estrecho
13,3,8,1.021685018055056,estrecho
13,4,4,1.0390381993976803,estrecho
13,4,8,1.0427574188434072,estrecho
13,5,4,1.0157581425968059,estrecho
13,5,8,1.017260139862032,estrecho
13,6,4,1.027045587638406,estrecho
13,6,8,1.0272128510281524,estrecho
13,7,4,1.031509525565909,estrecho
13,7,8,1.0328519307762187,estrecho
13,8,4,1.036545431876699,estrecho
13,8,8,1.0321345881415698,estrecho
13,9,4,1.0398010585728605,estrecho
13,9,8,1.037640626319951,estrecho
13,10,4,1.0237695256442403,estrecho
13,10,8,1.0254650796013653,estrecho
13,11,4,1.0070765959573995,estrecho
13,11,8,1.0063807407139882,estrecho
13,12,4,1.0171476319885724,estrecho
13,12,8,1.0164277292569543,estrecho
13,13,4,1.0047100219565566,estrecho
13,13,8,1.004791317192678,estrecho
13,14,4,1.0058283059733208,estrecho
13,14,8,1.0028381688550947,estrecho
13,15,4,1.0163074747015937,estrecho
13,15,8,1.0176229226690925,estrecho
14,0,4,1.0034600886750005,estrecho
14,0,8,1.0040771140305946,estrecho
14,1,4,1.019761716942883,estrecho
14,1,8,1.0188839274972168,estrecho
14,2,4,1.0333888338171797,estrecho
14,2,8,1.0335914226412257,estrecho
14,3,4,1.0486480579516968,estrecho
14,3,8,1.040678843835529,estrecho
14,4,4,1.0110753329912314,estrecho
14,4,8,1.010196661794058,estrecho
14,5,4,1.0248955083846683,estrecho
14,5,8,1.0276300419910849,estrecho
14,6,4,1.0296646178826463,estrecho
14,6,8,1.022845587202608,estrecho
14,7,4,1.0157315621188612,estrecho
14,7,8,1.0194271639723334,estrecho
14,8,4,1.0537858162542968,estrecho
14,8,8,1.0531560006477392,estrecho
14,9,4,1.0256380798038718,estrecho
14,9,8,1.0206046604642731,estrecho
14,10,4,1.0119368409094274,estrecho
14,10,8,1.0168620473747962,estrecho
14,11,4,1.0254334464810448,estrecho
14,11,8,1.026609958330599,estrecho
14,12,4,1.0029470703586951,estrecho
14,12,8,1.006957756797488,estrecho
14,13,4,1.0151615349428025,estrecho
14,13,8,1.0177112045107743,estrecho
14,14,4,1.0207802159036334,estrecho
14,14,8,1.0171210159180817,estrecho
14,15,4,1.0224822092853696,estrecho
14,15,8,1.0162153752399146,estrecho
15,0,4,1.0190036177825181,estrecho
15,0,8,1.018325412290731,estrecho
15,1,4,1.007242358513566,estrecho
15,1,8,1.0068550596338692,estrecho
15,2,4,1.0093632206977732,estrecho
15,2,8,1.0045111092250922,estrecho
15,3,4,1.0269445488291393,estrecho
15,3,8,1.0222214645020724,estrecho
15,4,4,1.033427007361655,estrecho
15,4,8,1.0315391996660208,estrecho
15,5,4,1.0216048432172253,estrecho
15,5,8,1.0239508351806001,estrecho
15,6,4,1.0177389953191398,estrecho
15,6,8,1.0162216679902087,estrecho
15,7,4,1.025085406763639,estrecho
15,7,8,1.023245146877682,estrecho
15,8,4,1.0220163282757284,estrecho
15,8,8,1.0192223204589594,estrecho
15,9,4,1.0306027764900407,estrecho
15,9,8,1.0278279342918681,estrecho
15,10,4,1.0191717458698648,estrecho
15,10,8,1.0191816597590644,estrecho
15,11,4,1.0206049332547076,estrecho
15,11,8,1.0221127068058373,estrecho
15,12,4,1.027816174692185,estrecho
15,12,8,1.0270364546534363,estrecho
15,13,4,1.0111902032571845,estrecho
15,13,8,1.0119321140008761,estrecho
15,14,4,1.0247144000550985,estrecho
15,14,8,1.0244535885827433,estrecho
15,15,4,1.0197383894331624,estrecho
15,15,8,1.0158632468674778,estrecho
16,0,4,1.0119810992879326,estrecho
16,0,8,1.0126387437023137,estrecho
16,1,4,1.0278737318622437,estrecho
16,1,8,1.0320883237221512,estrecho
16,2,4,1.0208800105917397,estrecho
16,2,8,1.0201463852852057,estrecho
16,3,4,1.0369363752498673,estrecho
16,3,8,1.0311034834629524,estrecho
16,4,4,1.0190336290940945,estrecho
16,4,8,1.0240936329322623,estrecho
16,5,4,1.0084337294905563,estrecho
16,5,8,1.0069260029731855,estrecho
16,6,4,1.0183373270033371,estrecho
16,6,8,1.021441678070732,estrecho
16,7,4,1.0130207713633537,estrecho
16,7,8,1.0125882208058408,estrecho
16,8,4,1.0162242267639028,estrecho
16,8,8,1.0171574971089297,estrecho
16,9,4,1.00994027226403,estrecho
16,9,8,1.0140661893384324,estrecho
16,10,4,1.037139512169407,estrecho
16,10,8,1.0385886416559196,estrecho
16,11,4,1.0136996026941998,estrecho
16,11,8,1.009704094710262,estrecho
16,12,4,1.0127103156592228,estrecho
16,12,8,1.0149620395639165,estrecho
16,13,4,1.0300677620755998,estrecho
16,13,8,1.0260751565465425,estrecho
16,14,4,1.0276820930185566,estrecho
16,14,8,1.0243994166760657,estrecho
16,15,4,1.0143283857488652,estrecho
16,15,8,1.0165985873335945,estrecho
17,0,4,1.0174782875556978,estrecho
17,0,8,1.019155960677385,estrecho
17,1,4,1.0179592292744088,estrecho
17,1,8,1.015889903786807,estrecho
17,2,4,1.0235250416861192,estrecho
17,2,8,1.021279304550817,estrecho
17,3,4,1.0343819163777928,estrecho
17,3,8,1.0326608285126988,estrecho
17,4,4,1.0187884649939865,estrecho
17,4,8,1.0211038555439207,estrecho
17,5,4,1.0235589183130098,estrecho
17,5,8,1.0233835402682765,estrecho
17,6,4,1.0228539538373917,estrecho
17,6,8,1.0241015905228756,estrecho
17,7,4,1.0159992528618433,estrecho
17,7,8,1.0199750850838527,estrecho
17,8,4,1.0112017113095932,estrecho
17,8,8,1.0070786920052592,estrecho
17,9,4,1.030461646719689,estrecho
17,9,8,1.0279304153528825,estrecho
17,10,4,1.0248152870364122,estrecho
17,10,8,1.0246741151157663,estrecho
17,11,4,1.0413475774035166,estrecho
17,11,8,1.0401156959152529,estrecho
17,12,4,1.023479713912583,estrecho
17,12,8,1.0232606147421195,estrecho
17,13,4,1.0366978398127633,estrecho
17,13,8,1.033836401483498,estrecho
17,14,4,1.0342414175254198,estrecho
17,14,8,1.0353695122274689,estrecho
17,15,4,1.01954741302581,estrecho
17,15,8,1.0189403474470613,estrecho
18,0,4,1.0241948493018733,estrecho
18,0,8,1.0239858842021552,estrecho
18,1,4,1.0051604990619563,estrecho
18,1,8,1.0077488821886698,estrecho
18,2,4,1.0200307275661287,estrecho
18,2,8,1.0182043060886647,estrecho
18,3,4,1.039921306382366,estrecho
18,3,8,1.0355377182300156,estrecho
18,4,4,1.0077229430315535,estrecho
18,4,8,1.0075850240740658,estrecho
18,5,4,1.0200604517168768,estrecho
18,5,8,1.022004257374612,estrecho
18,6,4,1.020601412909661,estrecho
18,6,8,1.021345077074344,estrecho
18,7,4,1.0139425151880523,estrecho
18,7,8,1.0115789489179612,estrecho
18,8,4,1.0410931843955575,estrecho
18,8,8,1.0360622215426902,estrecho
18,9,4,1.0318501352063096,estrecho
18,9,8,1.0326848572732439,estrecho
18,10,4,1.0192217975301983,estrecho
18,10,8,1.0245658043165178,estrecho
18,11,4,1.0359146948288451,estrecho
18,11,8,1.0412836085130306,estrecho
18,12,4,1.020759971949593,estrecho
18,12,8,1.0179830045081912,estrecho
18,13,4,1.0381662913397527,estrecho
18,13,8,1.0430549941104161,estrecho
18,14,4,1.0139604376912734,estrecho
18,14,8,1.011596185664984,estrecho
18,15,4,1.0125758490058212,estrecho
18,15,8,1.0084008502174395,estrecho
19,0,4,1.0325408912375464,estrecho
19,0,8,1.0224263998731915,estrecho
19,1,4,1.0316379423660227,estrecho
19,1,8,1.0324668774060108,estrecho
19,2,4,1.0339605587959002,estrecho
19,2,8,1.03446433285713,estrecho
19,3,4,1.0222861388756583,estrecho
19,3,8,1.024731385676777,estrecho
19,4,4,1.0244994903912668,estrecho
19,4,8,1.0263899820991407,estrecho
19,5,4,1.015308426285295,estrecho
19,5,8,1.0155333431147253,estrecho
19,6,4,1.0188596310469518,estrecho
19,6,8,1.0198331514842505,estrecho
19,7,4,1.0219239593759601,estrecho
19,7,8,1.0216554111708833,estrecho
19,8,4,1.0214605840930788,estrecho
19,8,8,1.0288714328993045,estrecho
19,9,4,1.020242616803801,estrecho
19,9,8,1.0211346796330438,estrecho
19,10,4,1.0349310472688849,estrecho
19,10,8,1.0387144828738557,estrecho
19,11,4,1.000343848522264,estrecho
19,11,8,0.9975049194221715,estrecho
19,12,4,1.0293353997053105,estrecho
19,12,8,1.0316371421962516,estrecho
19,13,4,1.008089746904936,estrecho
19,13,8,1.0065020193915728,estrecho
19,14,4,1.0332822962038235,estrecho
19,14,8,1.0261274207456084,estrecho
19,15,4,1.011848851078223,estrecho
19,15,8,1.0164673171302911,estrecho
20,0,4,1.0227052572999629,estrecho
20,0,8,1.0230065073454908,estrecho
20,1,4,1.0143892863978037,estrecho
20,1,8,1.013597340856325,estrecho
20,2,4,1.0149775948451563,estrecho
20,2,8,1.014040846458696,estrecho
20,3,4,1.01789542872825,estrecho
20,3,8,1.0204368381614515,estrecho
20,4,4,1.0258613604912612,estrecho
20,4,8,1.0211738705754108,estrecho
20,5,4,1.0375844357448496,estrecho
20,5,8,1.0416749480149803,estrecho
20,6,4,1.0322236534241047,estrecho
20,6,8,1.0333964876651627,estrecho
20,7,4,1.0151716604473555,estrecho
20,7,8,1.0097686813841251,estrecho
20,8,4,1.0242703086482707,estrecho
20,8,8,1.0259051192591773,estrecho
20,9,4,1.0298899981464011,estrecho
20,9,8,1.0306930837261363,estrecho
20,10,4,1.0326933319794402,estrecho
20,10,8,1.0265879564933647,estrecho
20,11,4,1.0311161556175374,estrecho
20,11,8,1.0381613844649902,estrecho
20,12,4,1.0359735250828146,estrecho
20,12,8,1.0356655094642533,estrecho
20,13,4,1.0239135033915032,estrecho
20,13,8,1.025313343204789,estrecho
20,14,4,1.0811068111289395,estrecho
20,14,8,1.0768427216812857,estrecho
20,15,4,1.023996076942226,estrecho
20,15,8,1.020926553613046,estrecho
21,0,4,1.0215234047043187,estrecho
21,0,8,1.0193637843507348,estrecho
21,1,4,1.0321020166320243,estrecho
21,1,8,1.0334746176600995,estrecho
21,2,4,1.036634097688317,estrecho
21,2,8,1.0397041232324356,estrecho
21,3,4,1.0316395252274313,estrecho
21,3,8,1.0313358963710169,estrecho
21,4,4,1.03735064182753,estrecho
21,4,8,1.037597128561591,estrecho
21,5,4,1.0286541476309923,estrecho
21,5,8,1.0303471808230806,estrecho
21,6,4,1.0146831377272163,estrecho
21,6,8,1.0164197064251579,estrecho
21,7,4,1.0080983009470244,estrecho
21,7,8,1.0061268085616482,estrecho
21,8,4,1.0440381898047488,estrecho
21,8,8,1.0531221108142708,estrecho
21,9,4,1.0077579638843073,estrecho
21,9,8,1.0115062389143274,estrecho
21,10,4,1.0298992592473555,estrecho
21,10,8,1.0319766813418516,estrecho
21,11,4,1.02891655145412,estrecho
21,11,8,1.0350077725752787,estrecho
21,12,4,1.066041897641266,estrecho
21,12,8,1.073183469633323,estrecho
21,13,4,0.9996439297466665,estrecho
21,13,8,0.9969585116896098,estrecho
21,14,4,0.9949532205055303,estrecho
21,14,8,0.995489780813429,estrecho
21,15,4,1.0269371363944326,estrecho
21,15,8,1.0303239755936122,estrecho
22,0,4,1.0222010678388618,estrecho
